Variable,Region,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
rel_mitigation_costs,RCAM,fraction_of_GDP,-6.66597e-09,0.00115656,0.00570147,0.00658605,0.00753603,0.00887457,0.0106954,0.0129662,0.015398,0.0176494,0.0195834,0.0211553,0.0224452,0.0235342,0.0243652,0.0272267,0.0326263,0.0364091,0.0334182,0.0310789,0.0292107,0.0276827,0.026428,0.0254012,0.024559,0.0238729,0.023344
rel_mitigation_costs,BRA,fraction_of_GDP,-5.32154e-09,0.000442102,0.0051693,0.0203509,0.0287523,0.031004,0.0309899,0.0286205,0.0253244,0.0229131,0.022771,0.0252932,0.0272711,0.0258492,0.0233828,0.0226933,0.0321075,0.0301806,0.0282352,0.0266098,0.0252409,0.0240874,0.0231167,0.0223019,0.0216189,0.021052,0.0206049
rel_mitigation_costs,RSAM,fraction_of_GDP,-5.26498e-09,0.00102287,0.00675798,0.0168271,0.020913,0.0244893,0.0274657,0.0271349,0.0256617,0.0257533,0.0270527,0.0284739,0.0292438,0.028957,0.0282792,0.027882,0.0383504,0.0368797,0.0339331,0.0315703,0.02965,0.0280598,0.0267439,0.0256637,0.024778,0.0240596,0.0235136
rel_mitigation_costs,NAF,fraction_of_GDP,-6.03227e-09,0.00326357,0.0039384,0.00442945,0.00475777,0.00499409,0.00532766,0.00592532,0.00668448,0.00743493,0.00805747,0.00848551,0.00880732,0.00912105,0.00941395,0.00964797,0.0141693,0.011362,0.0116269,0.0117843,0.0118593,0.0118765,0.0118433,0.011764,0.0116469,0.0114969,0.0113067
rel_mitigation_costs,WAF,fraction_of_GDP,-6.31259e-09,0.00510702,0.00641461,0.005912,0.0050416,0.00512106,0.00522417,0.00441415,0.00371391,0.00421331,0.00550245,0.00692554,0.00831096,0.00961681,0.0112789,0.0145921,0.017412,0.0198331,0.0183982,0.0173105,0.0164532,0.0157552,0.0151792,0.0147007,0.0142995,0.0139626,0.0136889
rel_mitigation_costs,EAF,fraction_of_GDP,-8.1848e-09,0.00107102,0.00146571,0.00156243,0.00149844,0.001467,0.00150026,0.00159728,0.00178579,0.00210314,0.00259596,0.00329794,0.00418847,0.00519904,0.00666689,0.00824909,0.00937369,0.010378,0.0102913,0.0101607,0.0100087,0.00985881,0.00971127,0.0095636,0.00941758,0.00927442,0.00913207
rel_mitigation_costs,SAF,fraction_of_GDP,-7.63667e-09,0.00266689,0.0176905,0.0225342,0.0237384,0.0260281,0.0286804,0.0307212,0.031957,0.0324535,0.0324822,0.0323179,0.0320683,0.0317816,0.0314391,0.0309948,0.0426446,0.038833,0.0363722,0.0343371,0.0326393,0.0311957,0.0299703,0.028939,0.0280717,0.0273472,0.0267688
rel_mitigation_costs,WEU,fraction_of_GDP,-5.01211e-09,0.000383146,0.00555754,0.014197,0.0148912,0.0161686,0.0177862,0.0193603,0.0205457,0.0211491,0.0215267,0.0219873,0.0221334,0.0216422,0.0210549,0.0208644,0.02955,0.0257417,0.0246469,0.0237308,0.0229543,0.0222656,0.0216544,0.0211179,0.0206455,0.0202279,0.0198643
rel_mitigation_costs,CEU,fraction_of_GDP,-5.3756e-09,0.000483457,0.00613169,0.0140334,0.0157351,0.0171933,0.0184737,0.0197358,0.0208189,0.0215171,0.0218582,0.0218902,0.0214591,0.0204973,0.0194988,0.0189121,0.0262543,0.0233159,0.0216666,0.020316,0.0192031,0.0182539,0.0174485,0.0167778,0.0162216,0.0157647,0.0154104
rel_mitigation_costs,TUR,fraction_of_GDP,-6.07009e-09,0.00388615,0.00968655,0.0104833,0.0109227,0.0115062,0.0123523,0.0134308,0.014486,0.0152613,0.0157824,0.016148,0.0164445,0.0166923,0.0166751,0.0162188,0.0222227,0.0194883,0.0178993,0.0165835,0.0154886,0.0145805,0.0138292,0.01321,0.0127016,0.0122903,0.0119773
rel_mitigation_costs,UKR,fraction_of_GDP,-8.26777e-09,0.00177013,0.0144069,0.0178095,0.0211464,0.0230155,0.0242745,0.0261323,0.0277872,0.0281972,0.0278919,0.027655,0.0274727,0.0271876,0.0269101,0.0267382,0.0375854,0.0345454,0.0325022,0.030814,0.0294066,0.0282009,0.027169,0.0262949,0.0255544,0.0249294,0.0244214
rel_mitigation_costs,STAN,fraction_of_GDP,-7.95141e-09,0.00840848,0.0102261,0.0112847,0.0116206,0.0114813,0.0116103,0.0125857,0.013554,0.0136912,0.014154,0.0160383,0.0179429,0.0183195,0.0177915,0.0172775,0.024232,0.0214275,0.0197161,0.0183394,0.017225,0.0162829,0.0154902,0.0148372,0.0143018,0.0138665,0.0135323
rel_mitigation_costs,RUS,fraction_of_GDP,-5.27074e-09,0.00489463,0.0251122,0.0277342,0.0291656,0.0299284,0.0303858,0.0308815,0.0316698,0.0327249,0.033033,0.0318324,0.0302652,0.0294692,0.0288954,0.0278326,0.0376981,0.0324225,0.0297801,0.0275647,0.025706,0.0241528,0.0228636,0.0218038,0.02094,0.0202499,0.0197402
rel_mitigation_costs,ME,fraction_of_GDP,-5.1758e-09,0.00308743,0.0120833,0.0131224,0.0140761,0.0147889,0.0154321,0.0161774,0.0168813,0.0173782,0.0176858,0.017879,0.0180908,0.0183959,0.0186281,0.0186225,0.0263999,0.0222204,0.021526,0.0208954,0.0203222,0.0198084,0.019344,0.0189192,0.018529,0.0181694,0.0178363
rel_mitigation_costs,INDIA,fraction_of_GDP,-5.05256e-09,0.0030026,0.00391399,0.00470897,0.0055343,0.00656599,0.00773738,0.00893781,0.0101589,0.0113864,0.0124688,0.0132718,0.0138872,0.0144203,0.0147891,0.016261,0.0196235,0.0204096,0.0190587,0.0179515,0.0170336,0.0162643,0.0156183,0.0150769,0.0146226,0.0142435,0.0139396
rel_mitigation_costs,KOR,fraction_of_GDP,-5.60868e-09,0.00190887,0.0151911,0.0297333,0.030508,0.0312123,0.0318534,0.0322791,0.0324258,0.0322357,0.0315849,0.0304008,0.0289236,0.0274636,0.0261945,0.0251765,0.0341629,0.0288501,0.0270344,0.0254884,0.0241721,0.0230253,0.022035,0.0211968,0.0204927,0.0199085,0.0194513
rel_mitigation_costs,CHN,fraction_of_GDP,-5.00412e-09,0.00184584,0.0120479,0.0257351,0.0275509,0.0290282,0.0301195,0.0306974,0.0307381,0.0302451,0.0292051,0.0276732,0.0260003,0.0245725,0.0234502,0.0225592,0.0305837,0.0245088,0.0234143,0.0224722,0.0216597,0.0209462,0.0203213,0.019778,0.0193043,0.0188904,0.0185343
rel_mitigation_costs,SEAS,fraction_of_GDP,-5.26441e-09,0.00582709,0.00802037,0.00903798,0.00957723,0.00987694,0.0103188,0.0111988,0.0121974,0.0129563,0.0136921,0.0146042,0.0152096,0.0151052,0.0148549,0.0150194,0.0219132,0.0204113,0.0195077,0.0187603,0.0181298,0.0175628,0.0170518,0.0165969,0.0161895,0.0158217,0.0154913
rel_mitigation_costs,INDO,fraction_of_GDP,-5.70825e-09,0.00279246,0.0108998,0.0122713,0.0132757,0.0137006,0.0140301,0.0148244,0.0159447,0.017052,0.0178507,0.0181632,0.018273,0.0184872,0.0187015,0.0187477,0.026503,0.0252814,0.0236194,0.0222488,0.0211063,0.020138,0.0193167,0.0186233,0.0180371,0.0175436,0.0171436
rel_mitigation_costs,JAP,fraction_of_GDP,-5.13159e-09,0.000233378,0.00359039,0.0181848,0.0239853,0.0254011,0.0269452,0.0284524,0.029617,0.0301526,0.0300552,0.0294736,0.0288489,0.0285645,0.0283997,0.0280398,0.0386014,0.0347545,0.0329903,0.0314712,0.0301596,0.0290164,0.0280233,0.0271675,0.0264313,0.025802,0.0252828
rel_mitigation_costs,OCE,fraction_of_GDP,-6.34339e-09,0.000189727,0.00311447,0.0185328,0.035749,0.0376148,0.0362514,0.0324726,0.030032,0.0314386,0.0328395,0.0308582,0.0280927,0.0273302,0.027601,0.0275244,0.0378608,0.0355882,0.0330744,0.0310393,0.0293699,0.0279719,0.0268015,0.0258284,0.0250194,0.0243516,0.0238282
rel_mitigation_costs,RSAS,fraction_of_GDP,-6.08266e-09,0.00095444,0.00130439,0.00165342,0.00203656,0.00250863,0.00311022,0.00386132,0.0046974,0.0055464,0.00642801,0.00737282,0.00835705,0.00934603,0.0103749,0.0129066,0.0152285,0.0163536,0.0166494,0.0167873,0.016819,0.0167847,0.0166989,0.0165706,0.0164104,0.0162246,0.016008
rel_mitigation_costs,RSAF,fraction_of_GDP,-8.42094e-09,0.00117693,0.00392779,0.00574755,0.00723386,0.00672253,0.00535154,0.00448902,0.0043497,0.0048737,0.00584602,0.00700894,0.00811013,0.00897895,0.00974185,0.0105264,0.0161831,0.0145924,0.0148341,0.0149422,0.0149628,0.0149277,0.0148488,0.0147338,0.0145915,0.0144267,0.0142337
carbonprice,CAN,trillion*usd/GtCO2/yr,0,0.0499939,0.322709,0.714801,0.738606,0.759708,0.779044,0.797867,0.817652,0.839404,0.860814,0.879633,0.895262,0.907568,0.917427,0.924874,1.20982,1.11737,1.08109,1.04866,1.01953,0.993418,0.969918,0.948692,0.929465,0.912031,0.896333
carbonprice,USA,trillion*usd/GtCO2/yr,0,0.0248704,0.183557,0.61432,0.861143,0.87514,0.886356,0.894183,0.899535,0.903054,0.903695,0.900507,0.893735,0.883622,0.86965,0.851177,1.07994,0.905107,0.879913,0.857032,0.83617,0.817056,0.799497,0.783351,0.76847,0.754729,0.742055
carbonprice,MEX,trillion*usd/GtCO2/yr,0,0.0386347,0.237131,0.319809,0.350619,0.383753,0.419302,0.457181,0.496483,0.536011,0.574815,0.612121,0.647457,0.680386,0.710166,0.735579,0.987396,0.992936,0.953072,0.918547,0.888383,0.861867,0.838491,0.817857,0.79959,0.783425,0.769361
carbonprice,RCAM,trillion*usd/GtCO2/yr,0,0.0601797,0.206928,0.241741,0.278235,0.319009,0.364025,0.412849,0.464823,0.519045,0.574614,0.630654,0.686298,0.740539,0.791971,0.899235,1.07529,1.21056,1.16333,1.12264,1.08715,1.05571,1.0278,1.00307,0.981092,0.96154,0.944428
carbonprice,BRA,trillion*usd/GtCO2/yr,0,0.0130039,0.0829653,0.224486,0.2817,0.30147,0.321816,0.342907,0.364442,0.385757,0.406618,0.426663,0.4454,0.462834,0.478384,0.490787,0.649068,0.633669,0.620554,0.606352,0.591614,0.578682,0.567202,0.556419,0.546285,0.536888,0.528177
carbonprice,RSAM,trillion*usd/GtCO2/yr,0,0.0288572,0.1222,0.261231,0.321412,0.352651,0.384899,0.417871,0.451716,0.485617,0.518422,0.549443,0.578526,0.60548,0.62914,0.648053,0.855991,0.85671,0.826799,0.799974,0.775801,0.754338,0.735237,0.718137,0.7028,0.689084,0.677024
carbonprice,NAF,trillion*usd/GtCO2/yr,0,0.128786,0.156076,0.182296,0.208757,0.236721,0.266387,0.297877,0.330822,0.36443,0.39717,0.4277,0.455703,0.480904,0.502655,0.520262,0.705611,0.603284,0.619621,0.630159,0.636179,0.639005,0.639023,0.636459,0.631761,0.625191,0.616385
carbonprice,WAF,trillion*usd/GtCO2/yr,0,0.0402269,0.0507716,0.0613947,0.0736591,0.0888834,0.107159,0.128474,0.15337,0.18213,0.214162,0.248622,0.284474,0.320833,0.368379,0.457227,0.531997,0.593826,0.56402,0.540044,0.52015,0.503183,0.488561,0.475901,0.464853,0.455178,0.446846
carbonprice,EAF,trillion*usd/GtCO2/yr,0,0.0281884,0.0351351,0.0428059,0.0520285,0.0635343,0.0776024,0.0944338,0.114249,0.137146,0.163047,0.191666,0.22229,0.254258,0.305709,0.368478,0.418164,0.459763,0.461271,0.459732,0.456363,0.452056,0.44709,0.441617,0.435823,0.429812,0.423497
carbonprice,SAF,trillion*usd/GtCO2/yr,0,0.0505148,0.221204,0.284278,0.311934,0.340496,0.369105,0.397078,0.42427,0.450569,0.475624,0.499017,0.520109,0.538141,0.552395,0.562369,0.740044,0.705253,0.685611,0.667776,0.651512,0.636616,0.62294,0.610368,0.598786,0.588097,0.578255
carbonprice,WEU,trillion*usd/GtCO2/yr,0,0.0375292,0.288131,0.60336,0.634724,0.669257,0.705111,0.740828,0.776184,0.81084,0.843002,0.870849,0.893872,0.912153,0.92619,0.935851,1.23242,1.11882,1.09317,1.06933,1.04711,1.02631,1.00678,0.98843,0.971158,0.954859,0.939398
carbonprice,CEU,trillion*usd/GtCO2/yr,0,0.0318406,0.225816,0.430648,0.471993,0.510573,0.546786,0.58186,0.617463,0.654554,0.690443,0.722007,0.748436,0.769573,0.78579,0.797253,1.05339,0.991354,0.96687,0.94426,0.923311,0.903984,0.886073,0.869379,0.853777,0.839162,0.825423
carbonprice,TUR,trillion*usd/GtCO2/yr,0,0.153354,0.307448,0.341907,0.374861,0.409025,0.444154,0.479754,0.515025,0.549024,0.580905,0.610011,0.636035,0.658507,0.67626,0.688243,0.914735,0.861114,0.835579,0.811972,0.790202,0.77039,0.752338,0.735831,0.720733,0.70694,0.694393
carbonprice,UKR,trillion*usd/GtCO2/yr,0,0.0433673,0.219744,0.255846,0.290626,0.323089,0.354815,0.387839,0.422171,0.457013,0.490019,0.51911,0.544579,0.566969,0.585658,0.59986,0.799343,0.766413,0.747265,0.729652,0.713407,0.698362,0.684384,0.671373,0.659237,0.647888,0.63724
carbonprice,STAN,trillion*usd/GtCO2/yr,0,0.169979,0.213788,0.251578,0.283923,0.311655,0.336408,0.360075,0.383551,0.407138,0.430516,0.452942,0.472576,0.487966,0.499552,0.50777,0.679279,0.638696,0.61819,0.599906,0.583611,0.568617,0.554853,0.542376,0.531073,0.520805,0.511515
carbonprice,RUS,trillion*usd/GtCO2/yr,0,0.117788,0.414996,0.464028,0.503196,0.533554,0.559332,0.5855,0.613938,0.644198,0.670704,0.68904,0.701877,0.712157,0.718997,0.721041,0.946057,0.870987,0.841096,0.813743,0.788799,0.766309,0.746087,0.727934,0.711685,0.697218,0.684558
carbonprice,ME,trillion*usd/GtCO2/yr,0,0.0921639,0.268653,0.292716,0.314981,0.336245,0.357081,0.37822,0.400024,0.422444,0.444539,0.465465,0.48514,0.50342,0.519613,0.532762,0.714225,0.639368,0.635161,0.629483,0.622808,0.615693,0.608189,0.600283,0.592089,0.583659,0.574809
carbonprice,INDIA,trillion*usd/GtCO2/yr,0,0.0940395,0.117689,0.141437,0.166239,0.192902,0.221116,0.250568,0.281026,0.312093,0.342788,0.372183,0.399983,0.425878,0.448962,0.500498,0.598979,0.637396,0.621464,0.606745,0.593124,0.580533,0.568852,0.55798,0.547841,0.538364,0.529478
carbonprice,KOR,trillion*usd/GtCO2/yr,0,0.0695193,0.337752,0.585729,0.626269,0.667298,0.707677,0.745868,0.780852,0.811774,0.838788,0.862202,0.881621,0.896153,0.904096,0.904226,1.17366,1.05995,1.0398,1.02113,1.00367,0.98745,0.97217,0.957494,0.943268,0.929358,0.915458
carbonprice,CHN,trillion*usd/GtCO2/yr,0,0.0612699,0.268855,0.50703,0.563399,0.617887,0.66813,0.711491,0.749898,0.785574,0.817438,0.843863,0.864958,0.880904,0.890226,0.89155,1.15654,1.00566,1.00438,1.00333,1.00197,1.00082,0.999162,0.996003,0.990965,0.983722,0.973181
carbonprice,SEAS,trillion*usd/GtCO2/yr,0,0.130714,0.1657,0.188868,0.212508,0.23802,0.265261,0.293893,0.323321,0.352898,0.382127,0.410426,0.436808,0.460416,0.480948,0.497998,0.672158,0.645385,0.632562,0.620337,0.60869,0.597518,0.586793,0.576513,0.56666,0.557192,0.548006
carbonprice,INDO,trillion*usd/GtCO2/yr,0,0.0536527,0.167799,0.201406,0.23545,0.270877,0.307587,0.345288,0.383154,0.420217,0.455644,0.488797,0.519627,0.547877,0.572434,0.592283,0.7966,0.790191,0.768851,0.74943,0.731687,0.71541,0.700438,0.686651,0.673926,0.66216,0.651294
carbonprice,JAP,trillion*usd/GtCO2/yr,0,0.020069,0.157296,0.535765,0.656764,0.679459,0.703951,0.729087,0.754365,0.77934,0.802554,0.82266,0.840261,0.855976,0.868599,0.876699,1.14615,1.07736,1.05414,1.0327,1.01276,0.994145,0.976654,0.960111,0.944402,0.929417,0.914985
carbonprice,OCE,trillion*usd/GtCO2/yr,0,0.0128633,0.109239,0.396157,0.613387,0.635151,0.656485,0.677162,0.699259,0.723132,0.746089,0.766645,0.784132,0.797549,0.807456,0.81439,1.05879,1.02082,0.972566,0.932045,0.897598,0.867488,0.841172,0.818352,0.798522,0.781301,0.766736
carbonprice,RSAS,trillion*usd/GtCO2/yr,0,0.0475163,0.0583812,0.0699052,0.0828906,0.0979933,0.115325,0.134982,0.157029,0.181377,0.207685,0.235431,0.263808,0.292099,0.321284,0.384888,0.441681,0.470087,0.478964,0.483255,0.484419,0.483581,0.481189,0.477525,0.472908,0.467526,0.461242
carbonprice,RSAF,trillion*usd/GtCO2/yr,0,0.0217201,0.0564461,0.0646723,0.0745088,0.0861971,0.100638,0.118807,0.140959,0.16702,0.196658,0.229303,0.263917,0.299631,0.336618,0.374056,0.537741,0.51032,0.526623,0.536292,0.541379,0.5434,0.542997,0.540582,0.53662,0.531378,0.524659
global_rel_mitigation_costs,Global,dimensionless,-5.65163e-10,0.00171878,0.00847698,0.0180406,0.0207764,0.0213202,0.0216257,0.02159,0.021325,0.0209917,0.020606,0.0201423,0.0196368,0.0191324,0.0187658,0.0190387,0.0250627,0.0229498,0.0216566,0.0205986,0.0197186,0.0189714,0.0183339,0.0177903,0.0173245,0.0169253,0.0165917
global_emission_reduction_per_cost_unit,Global,GtCO2/trillion/usd,0,62.7326,18.64,9.95092,8.55656,8.11314,7.7314,7.38473,7.10285,6.91375,6.79804,6.72725,6.66934,6.60475,6.52859,6.34162,5.01867,5.30745,5.46564,5.6149,5.75665,5.8913,6.01961,6.14227,6.25979,6.37253,6.4806
global_cost_per_emission_reduction_unit,Global,trillion*usd/GtCO2,0,0.0159297,0.0536479,0.100493,0.116869,0.123257,0.129343,0.135414,0.140789,0.144639,0.147101,0.148649,0.14994,0.151406,0.153172,0.157688,0.199256,0.188414,0.182961,0.178098,0.173712,0.169742,0.166124,0.162806,0.15975,0.156923,0.154307
burden_sharing_common_level,Global,fraction_of_GDP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capital_stock,CAN,trillion*usd/yr,3.06075,3.94047,4.7787,5.57136,6.37202,7.18706,8.01445,8.84765,9.69461,10.5756,11.5031,12.4795,13.5006,14.5575,15.6406,16.742,17.8108,18.9208,20.0434,21.1479,22.2109,23.2186,24.1592,25.022,25.7995,26.4864,27.0739
capital_stock,USA,trillion*usd/yr,33.4009,42.8985,52.0974,60.5836,68.4261,75.9076,83.0691,89.9829,96.7443,103.447,110.11,116.687,123.143,129.464,135.633,141.639,147.125,152.836,158.466,163.906,169.073,173.924,178.422,182.529,186.222,189.483,192.281
capital_stock,MEX,trillion*usd/yr,3.686,4.9571,6.28558,7.68242,9.1623,10.7385,12.4226,14.2224,16.1427,18.1864,20.3575,22.6613,25.0987,27.6673,30.3671,33.2,36.087,39.0968,42.1828,45.2489,48.2225,51.058,53.7172,56.1657,58.3799,60.3421,62.0251
capital_stock,RCAM,trillion*usd/yr,1.0413,1.88721,2.78188,3.74271,4.78578,5.92991,7.18944,8.57453,10.096,11.766,13.5948,15.5904,17.7583,20.1016,22.6226,25.3026,28.108,31.0238,34.0469,37.0735,40.0256,42.8532,45.5141,47.9713,50.1985,52.176,53.8744
capital_stock,BRA,trillion*usd/yr,5.32128,7.04448,8.83019,10.5957,12.3454,14.1069,15.8947,17.7214,19.5856,21.4709,23.3614,25.2448,27.1222,29.0102,30.9149,32.8279,34.6691,36.5518,38.4504,40.3159,42.1114,43.814,45.4043,46.8647,48.1831,49.3506,50.3526
capital_stock,RSAM,trillion*usd/yr,5.99268,7.96068,10.095,12.3674,14.8016,17.4009,20.1693,23.1306,26.2928,29.6371,33.1375,36.7734,40.538,44.4332,48.4461,52.5515,56.5785,60.7277,64.9604,69.152,73.2084,77.0718,80.6931,84.0276,87.0441,89.7196,92.0178
capital_stock,NAF,trillion*usd/yr,2.49252,3.55771,4.82399,6.28208,7.92698,9.76206,11.7903,14.0129,16.4319,19.0465,21.8363,24.7672,27.8145,30.9627,34.1953,37.4963,40.8154,44.2442,47.6853,51.0456,54.2566,57.2786,60.0782,62.6255,64.9009,66.8906,68.5704
capital_stock,WAF,trillion*usd/yr,1.67816,2.79333,4.23882,6.10269,8.51078,11.6218,15.6326,20.777,27.306,35.4684,45.5055,57.6478,72.0725,88.9226,108.357,130.426,154.95,181.402,209.16,237.163,264.627,291.035,315.962,339.035,359.991,378.628,394.652
capital_stock,EAF,trillion*usd/yr,0.886128,1.35129,1.95526,2.7362,3.75268,5.08192,6.81258,9.04275,11.8838,15.4572,19.8878,25.2961,31.7767,39.411,48.3052,58.5574,70.0909,82.629,95.7682,109.009,121.983,134.447,146.201,157.072,166.937,175.704,183.234
capital_stock,SAF,trillion*usd/yr,1.37501,1.81835,2.30036,2.82131,3.37811,3.96465,4.57793,5.21809,5.88554,6.57975,7.29718,8.03174,8.77748,9.52844,10.2765,11.0139,11.7045,12.4075,13.1122,13.8013,14.4618,15.0865,15.6689,16.2029,16.6845,17.1107,17.4763
capital_stock,WEU,trillion*usd/yr,27.8288,35.7987,43.2116,50.203,57.0574,63.8775,70.7352,77.6889,84.8171,92.2037,99.8574,107.725,115.785,124.05,132.507,141.123,149.565,158.348,167.223,175.953,184.364,192.347,199.812,206.677,212.885,218.392,223.132
capital_stock,CEU,trillion*usd/yr,4.13085,5.7792,7.40826,9.00367,10.5699,12.0883,13.5531,14.9716,16.3634,17.7517,19.1358,20.4952,21.8193,23.11,24.3746,25.6227,26.8135,28.0256,29.236,30.4175,31.5493,32.6193,33.6168,34.5321,35.3586,36.0915,36.7225
capital_stock,TUR,trillion*usd/yr,2.07729,3.07864,4.12019,5.20686,6.33864,7.51645,8.73903,10.0034,11.3078,12.6512,14.0276,15.4275,16.8437,18.2712,19.7052,21.1419,22.5457,23.9778,25.4133,26.8163,28.1597,29.4278,30.607,31.6849,32.6532,33.5059,34.2329
capital_stock,UKR,trillion*usd/yr,1.07852,1.40364,1.75487,2.13397,2.53285,2.94435,3.3671,3.80437,4.26286,4.74971,5.26074,5.78265,6.30785,6.83505,7.36232,7.88699,8.38612,8.89551,9.4072,9.9085,10.3899,10.8458,11.2714,11.6622,12.0152,12.3281,12.5971
capital_stock,STAN,trillion*usd/yr,0.754626,1.29504,1.91805,2.60165,3.32011,4.04728,4.76304,5.45575,6.13294,6.8142,7.50248,8.18548,8.85976,9.5326,10.2095,10.8923,11.5613,12.2487,12.9415,13.6217,14.2758,14.8957,15.4746,16.0062,16.4859,16.9108,17.2756
capital_stock,RUS,trillion*usd/yr,4.45929,6.59335,8.70813,10.837,12.9232,14.9,16.7596,18.5467,20.3159,22.1117,23.9302,25.7319,27.4951,29.2181,30.9056,32.5664,34.1183,35.711,37.3043,38.8618,40.3556,41.7689,43.0875,44.2979,45.3912,46.3606,47.195
capital_stock,ME,trillion*usd/yr,7.50372,9.99042,12.7473,15.7971,19.1037,22.6231,26.3307,30.2239,34.326,38.6728,43.2709,48.102,53.1572,58.4394,63.9517,69.6955,75.4993,81.6021,87.8024,93.9197,99.819,105.417,110.643,115.435,119.751,123.56,126.81
capital_stock,INDIA,trillion*usd/yr,12.7486,18.4071,25.482,33.9772,43.9093,55.3024,68.1499,82.4166,98.0499,114.97,133.025,152.017,171.755,192.058,212.714,233.44,254.117,275.053,296.159,316.874,336.78,355.633,373.224,389.359,403.906,416.769,427.784
capital_stock,KOR,trillion*usd/yr,4.62268,5.66722,6.74328,7.79502,8.82395,9.80899,10.7351,11.5912,12.3705,13.0702,13.6951,14.2553,14.7599,15.2145,15.6204,15.9765,16.2532,16.519,16.7644,16.9891,17.1931,17.3774,17.5429,17.6897,17.8182,17.929,18.0218
capital_stock,CHN,trillion*usd/yr,53.3604,71.8847,93.3602,115.591,137.876,159.622,180.198,198.949,215.672,230.534,243.648,255.031,264.731,272.84,279.51,284.936,288.781,292.229,295.074,297.424,299.363,300.966,302.29,303.383,304.282,305.019,305.62
capital_stock,SEAS,trillion*usd/yr,7.10967,9.00151,11.2443,13.8067,16.6731,19.8434,23.3103,27.0579,31.0743,35.3513,39.8666,44.585,49.4759,54.5152,59.6717,64.9108,70.0983,75.4183,80.7697,86.0001,90.9972,95.6957,100.041,103.984,107.493,110.545,113.102
capital_stock,INDO,trillion*usd/yr,2.98336,4.46269,6.24758,8.32494,10.668,13.2554,16.0596,19.0441,22.1685,25.3926,28.6817,32.0081,35.3539,38.7063,42.0465,45.3573,48.5431,51.756,54.9648,58.0856,61.0562,63.8415,66.4118,68.7399,70.8078,72.6036,74.1052
capital_stock,JAP,trillion*usd/yr,11.2971,13.0691,14.6583,16.0026,17.1589,18.1851,19.1154,19.9786,20.7944,21.5747,22.3236,23.0404,23.7277,24.3912,25.0363,25.6682,26.2269,26.8111,27.3993,27.976,28.5297,29.0532,29.5406,29.9863,30.3864,30.7384,31.0377
capital_stock,OCE,trillion*usd/yr,2.53847,3.21002,3.89558,4.5722,5.23815,5.92777,6.65033,7.41094,8.21253,9.05475,9.93739,10.8618,11.8212,12.8001,13.7884,14.7842,15.7457,16.7327,17.7323,18.7171,19.6662,20.567,21.4088,22.1819,22.8794,23.4966,24.0254
capital_stock,RSAS,trillion*usd/yr,2.34703,3.4305,4.75651,6.36038,8.29223,10.6144,13.3878,16.6714,20.5311,25.0376,30.2521,36.221,42.9619,50.4764,58.7897,67.8999,77.762,88.2572,99.1134,109.96,120.522,130.622,140.115,148.873,156.804,163.843,169.885
capital_stock,RSAF,trillion*usd/yr,1.11306,1.44159,1.84881,2.34589,2.9662,3.7652,4.80502,6.14944,7.86631,10.0264,12.7015,15.9617,19.8675,24.4768,29.8685,36.1118,43.0787,50.7123,58.7112,66.7715,74.6684,82.2545,89.4085,96.0253,102.031,107.368,111.954
GDP_gross,CAN,trillion*usd/yr,1.53652,1.69189,1.85768,2.03793,2.23036,2.42655,2.62321,2.82117,3.03441,3.27506,3.53517,3.8036,4.07476,4.34523,4.61548,4.8872,5.15959,5.43823,5.70196,5.93159,6.12948,6.30142,6.44686,6.56443,6.65575,6.7216,6.75656
GDP_gross,USA,trillion*usd/yr,16.4132,18.3227,20.1459,21.7501,23.1884,24.5481,25.8726,27.2027,28.5804,30.0257,31.4706,32.8475,34.1693,35.4576,36.6941,37.8689,39.0094,40.2109,41.3609,42.364,43.2298,43.9851,44.6268,45.1479,45.555,45.8517,46.0148
GDP_gross,MEX,trillion*usd/yr,1.94717,2.28478,2.64923,3.03535,3.44908,3.89698,4.38066,4.90006,5.45352,6.03961,6.659,7.31197,7.99479,8.70452,9.44511,10.2193,11.0122,11.8124,12.565,13.2203,13.7852,14.2756,14.6902,15.0253,15.2858,15.4736,15.5733
GDP_gross,RCAM,trillion*usd/yr,1.00029,1.21612,1.4654,1.7423,2.05384,2.40803,2.80464,3.24261,3.7249,4.25465,4.83179,5.45547,6.12444,6.83736,7.59282,8.3855,9.20097,10.0179,10.7854,11.4534,12.0293,12.5295,12.9525,13.2947,13.5608,13.7527,13.8545
GDP_gross,BRA,trillion*usd/yr,2.69705,3.16674,3.63587,4.06899,4.48539,4.90878,5.34246,5.78413,6.22513,6.65865,7.09281,7.53448,7.97438,8.40536,8.83587,9.27469,9.71794,10.17,10.5984,10.9726,11.296,11.5776,11.8163,12.0099,12.1608,12.2702,12.3294
GDP_gross,RSAM,trillion*usd/yr,2.98887,3.60044,4.25272,4.93833,5.66405,6.43405,7.24862,8.10888,9.01256,9.95315,10.9188,11.9002,12.8992,13.9174,14.9436,15.9694,16.9968,18.047,19.0448,19.9148,20.666,21.3203,21.8751,22.3249,22.6755,22.9296,23.0664
